loss,reconstruction_loss,kl_loss,val_loss,val_reconstruction_loss,val_kl_loss
0.36689645051956177,0.36689645051956177,6.231288263158774e-10,0.3483951985836029,0.3483951985836029,1.2442032959469884e-09
0.3453749418258667,0.3453749418258667,4.2065453342843284e-09,0.34320762753486633,0.34320762753486633,8.16991541086054e-09
0.34445956349372864,0.34445953369140625,1.3147645638866834e-08,0.34632036089897156,0.34632036089897156,1.91600868504338e-08
0.3439769148826599,0.34397685527801514,2.8179519162563338e-08,0.34270548820495605,0.34270548820495605,3.669515891147057e-08
0.3435705304145813,0.3435705304145813,4.69549128467861e-08,0.34341031312942505,0.34341028332710266,5.747823905721816e-08
