kl_loss,loss,reconstruction_loss
5.357976913452148,177.74118041992188,172.38319396972656
4.738770961761475,162.7532196044922,158.01446533203125
4.783865928649902,159.8358612060547,155.052001953125
4.745628356933594,157.97708129882812,153.23141479492188
4.76752233505249,156.78208923339844,152.0146026611328
4.83343505859375,155.83602905273438,151.00259399414062
4.832422733306885,155.24691772460938,150.41453552246094
4.833962917327881,154.83267211914062,149.9987335205078
4.865197658538818,154.472900390625,149.60769653320312
4.835606575012207,154.1761932373047,149.340576171875
4.836725234985352,154.06082153320312,149.22406005859375
4.833560943603516,153.8125762939453,148.97903442382812
4.832624435424805,153.4312286376953,148.59866333007812
4.870514869689941,153.38890075683594,148.51837158203125
4.837729454040527,153.32418823242188,148.48643493652344
4.878916263580322,153.1931915283203,148.3142852783203
4.832547187805176,153.03677368164062,148.20420837402344
4.865822792053223,153.04885864257812,148.18307495117188
4.848197937011719,152.85476684570312,148.00656127929688
4.874781608581543,152.68508911132812,147.81033325195312
4.855868816375732,152.52438354492188,147.6685028076172
4.872712135314941,152.458251953125,147.58560180664062
4.887385368347168,152.3751678466797,147.4877471923828
4.8698906898498535,152.39825439453125,147.52838134765625
4.910508632659912,152.3373565673828,147.42686462402344
4.918821811676025,152.14691162109375,147.22808837890625
4.904504299163818,152.0970458984375,147.1925811767578
4.902568817138672,152.07861328125,147.1761016845703
4.8752851486206055,151.9008026123047,147.0255126953125
4.929774284362793,151.9009246826172,146.9711456298828
