kl_loss,loss,reconstruction_loss
9.244684219360352,86.4389419555664,77.1942367553711
6.081119060516357,65.25926971435547,59.17814254760742
6.209568977355957,61.79199981689453,55.58242416381836
6.187734603881836,59.758750915527344,53.571014404296875
6.178483009338379,59.03179931640625,52.85329818725586
6.147744655609131,58.52772521972656,52.37999725341797
6.064637660980225,58.19007110595703,52.125431060791016
6.030770778656006,57.93388748168945,51.90309524536133
6.002601623535156,57.72394561767578,51.721343994140625
5.97878360748291,57.56340789794922,51.584625244140625
5.9075775146484375,57.4501838684082,51.5426025390625
5.86060094833374,57.21772384643555,51.357120513916016
5.892927169799805,57.2535400390625,51.36062240600586
5.840283393859863,57.1295166015625,51.289241790771484
5.818443298339844,57.04961395263672,51.23115539550781
5.848112106323242,56.961551666259766,51.11344909667969
5.81527853012085,56.94451904296875,51.129234313964844
5.820468425750732,56.84819412231445,51.02772521972656
5.796164035797119,56.768157958984375,50.971981048583984
5.742419242858887,56.7336540222168,50.991233825683594
5.7509379386901855,56.59901809692383,50.84807205200195
5.764206409454346,56.52647399902344,50.762271881103516
5.752974033355713,56.61320495605469,50.860233306884766
5.752821445465088,56.43752670288086,50.68470001220703
5.702094078063965,56.47579574584961,50.7736930847168
5.675065517425537,56.46799850463867,50.792938232421875
5.692733287811279,56.326866149902344,50.634124755859375
5.708187580108643,56.2811164855957,50.572933197021484
5.6899871826171875,56.278778076171875,50.58881378173828
5.681629180908203,56.35344696044922,50.671817779541016
