kl_loss,loss,reconstruction_loss
3.4673094749450684,192.64065551757812,189.1733856201172
4.320314884185791,181.79917907714844,177.47889709472656
4.531162261962891,179.82850646972656,175.29734802246094
4.6603240966796875,177.60340881347656,172.94308471679688
4.718799114227295,175.0435791015625,170.32479858398438
4.849311351776123,173.2069854736328,168.3577117919922
4.901550769805908,171.86929321289062,166.9677276611328
4.929606914520264,171.07882690429688,166.14923095703125
4.994588851928711,170.37673950195312,165.38217163085938
4.975130558013916,169.82164001464844,164.84649658203125
5.048022270202637,169.48443603515625,164.43641662597656
5.053887844085693,169.28884887695312,164.23492431640625
5.094235420227051,168.95359802246094,163.859375
5.1064934730529785,168.64430236816406,163.5377960205078
5.10173225402832,168.39395141601562,163.29222106933594
5.133394241333008,168.25274658203125,163.11935424804688
5.174722194671631,167.9720458984375,162.79727172851562
5.126412391662598,167.85824584960938,162.73187255859375
5.152982711791992,167.7030792236328,162.5500946044922
5.1499481201171875,167.4082794189453,162.25839233398438
5.184553623199463,167.50372314453125,162.31918334960938
5.1951799392700195,167.2930145263672,162.09791564941406
5.2126970291137695,167.07315063476562,161.86041259765625
5.205607891082764,167.0432586669922,161.8376922607422
5.197940826416016,166.86251831054688,161.66455078125
5.262073516845703,166.67007446289062,161.4080047607422
5.2183122634887695,166.59521484375,161.37686157226562
5.2266693115234375,166.39608764648438,161.16941833496094
5.233584880828857,166.35472106933594,161.1211700439453
5.27031946182251,166.3339385986328,161.06361389160156
