kl_loss,loss,reconstruction_loss
3.048881769180298,365.21612548828125,362.16717529296875
4.212808132171631,220.32460021972656,216.11178588867188
2.587575912475586,211.38943481445312,208.8018798828125
2.6173219680786133,202.75035095214844,200.1329803466797
3.57246994972229,191.6309356689453,188.05848693847656
4.0160603523254395,186.9860076904297,182.9698944091797
4.234057426452637,185.29136657714844,181.05731201171875
4.385543346405029,184.0884552001953,179.7029571533203
4.316908359527588,182.8004913330078,178.4835968017578
4.280208587646484,181.85691833496094,177.5767364501953
4.172188758850098,180.75767517089844,176.58551025390625
4.098874568939209,179.82791137695312,175.72903442382812
4.0156989097595215,178.9801788330078,174.9645233154297
3.967642307281494,178.05201721191406,174.0843505859375
3.925515651702881,176.8597869873047,172.93423461914062
4.3890557289123535,172.22027587890625,167.83120727539062
6.071577548980713,162.76112365722656,156.6895294189453
6.184432506561279,158.26473999023438,152.08033752441406
6.224368572235107,155.33645629882812,149.1121063232422
6.347443103790283,153.33995056152344,146.99252319335938
6.294569492340088,152.31655883789062,146.02195739746094
6.252460479736328,151.34207153320312,145.08958435058594
6.232522010803223,150.70132446289062,144.4687957763672
6.199105262756348,150.23428344726562,144.03517150878906
6.233652591705322,149.82208251953125,143.58843994140625
6.187461853027344,149.49220275878906,143.30471801757812
6.187954425811768,149.49835205078125,143.31039428710938
6.0909295082092285,149.10560607910156,143.01467895507812
6.150936603546143,148.82896423339844,142.67803955078125
6.132750988006592,148.7177734375,142.58502197265625
