kl_loss,loss,reconstruction_loss
5.436126232147217,165.25901794433594,159.82293701171875
4.606869697570801,148.48223876953125,143.8753662109375
4.7669358253479,145.3062286376953,140.53927612304688
4.82133150100708,143.04270935058594,138.2213897705078
4.838338851928711,141.34742736816406,136.50904846191406
4.865005016326904,140.21385192871094,135.34884643554688
4.890354156494141,139.01516723632812,134.1248016357422
4.887201309204102,138.0179443359375,133.13072204589844
4.888589859008789,137.14346313476562,132.2548828125
4.90326452255249,136.19302368164062,131.28973388671875
4.988229274749756,135.42037963867188,130.43215942382812
5.018082618713379,134.5526580810547,129.53456115722656
5.045672416687012,133.74734497070312,128.70169067382812
5.052159309387207,133.1659698486328,128.11380004882812
5.148080348968506,132.88571166992188,127.73762512207031
5.140277862548828,132.2591094970703,127.11881256103516
5.161486625671387,132.12147521972656,126.95999908447266
5.218698978424072,131.81695556640625,126.5982437133789
5.19993257522583,131.5148162841797,126.31488037109375
5.256817817687988,131.41387939453125,126.15704345703125
5.220070838928223,131.07565307617188,125.85559844970703
5.24685001373291,131.04466247558594,125.7978286743164
5.25612735748291,130.82363891601562,125.56748962402344
5.264925956726074,130.78140258789062,125.51649475097656
5.2638397216796875,130.63844299316406,125.37459564208984
5.255742073059082,130.46755981445312,125.21183013916016
5.241077423095703,130.7050018310547,125.46392059326172
5.268356800079346,130.52154541015625,125.25316619873047
5.280517578125,130.44021606445312,125.15970611572266
5.263577461242676,130.1719512939453,124.90838623046875
