kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0.0014216414419934154,376.8075866699219,376.80615234375,0.0014258063165470958,376.97564697265625,376.9742431640625
0.001429581781849265,376.53338623046875,376.5319519042969,0.0014341495698317885,376.97314453125,376.97174072265625
0.0014376670587807894,376.52911376953125,376.5276794433594,0.0014438660582527518,376.977783203125,376.9763488769531
0.0014472638722509146,376.6672058105469,376.6657409667969,0.0014501537661999464,377.0150146484375,377.0135498046875
0.0014544193400070071,376.537109375,376.53564453125,0.0014603094896301627,376.9683837890625,376.9669189453125
0.0014645140618085861,376.5686950683594,376.5672302246094,0.0014684279449284077,377.16729736328125,377.16583251953125
0.0014720314648002386,376.607177734375,376.605712890625,0.0014760394115000963,376.980224609375,376.978759765625
0.0014804275706410408,376.5578308105469,376.5563659667969,0.001483747735619545,377.0277099609375,377.0262145996094
0.0014883209951221943,376.5992126464844,376.5977478027344,0.0014926649164408445,377.01446533203125,377.012939453125
0.0014973501674830914,376.568359375,376.5668640136719,0.0015014588134363294,377.00506591796875,377.0035705566406
