kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0.00011274308781139553,375.3570556640625,375.35693359375,0.00011513404751894996,374.36224365234375,374.36212158203125
0.0001157495571533218,374.3985290527344,374.3984069824219,0.00011674508277792484,374.33685302734375,374.33673095703125
0.00011758803157135844,374.37200927734375,374.371826171875,0.00011897766671609133,374.31817626953125,374.31805419921875
0.00012001196591882035,374.5447692871094,374.5446472167969,0.00012187438551336527,374.9158935546875,374.915771484375
0.0001233802904607728,374.5420837402344,374.5419616699219,0.00012511949171312153,374.3088073730469,374.3086853027344
0.0001263432059204206,374.38580322265625,374.38568115234375,0.00012859531852882355,374.51361083984375,374.51348876953125
0.00013040364137850702,374.6029968261719,374.60284423828125,0.00013286835746839643,374.41204833984375,374.41192626953125
0.00013431812112685293,374.398681640625,374.39862060546875,0.00013639283133670688,374.30999755859375,374.30987548828125
0.0001382972113788128,374.5075378417969,374.50738525390625,0.00014154733798932284,374.4599914550781,374.4598388671875
0.00014321226626634598,374.4189147949219,374.41876220703125,0.0001458638143958524,374.347412109375,374.34722900390625
