loss,reconstruction_loss,kl_loss,val_loss,val_reconstruction_loss,val_kl_loss
0.6821838617324829,0.6821838617324829,2.815593269644978e-08,0.6814132332801819,0.6814130544662476,6.66719017772266e-08
0.6817768216133118,0.6817767024040222,1.38139910177415e-07,0.6813727021217346,0.6813725233078003,2.1351246459744289e-07
0.6817477941513062,0.681747555732727,2.876066957924195e-07,0.6813853979110718,0.6813851594924927,3.646055404260551e-07
0.6817359328269958,0.6817355155944824,4.461586513571092e-07,0.6813474893569946,0.6813468933105469,5.379918093240121e-07
0.6817278265953064,0.6817269921302795,6.170796496007824e-07,0.6813615560531616,0.6813609600067139,6.905419809299929e-07
