kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0.0006106391083449125,371.7052917480469,371.7046813964844,0.000619816652033478,371.1370849609375,371.136474609375
0.000624932290520519,371.41375732421875,371.4130859375,0.0006314647034741938,371.121826171875,371.1212158203125
0.0006359497783705592,371.4044189453125,371.4037780761719,0.0006427914486266673,371.14434814453125,371.1437072753906
0.0006460985168814659,371.557861328125,371.5572509765625,0.0006500711897388101,371.15771484375,371.1571044921875
0.0006541847251355648,371.41009521484375,371.40948486328125,0.0006605592207051814,371.11187744140625,371.1112060546875
0.000664867227897048,371.4251403808594,371.42449951171875,0.0006709902081638575,371.29901123046875,371.29833984375
0.0006733479676768184,371.5002136230469,371.49957275390625,0.0006780728581361473,371.12164306640625,371.1209716796875
0.000682736630551517,371.40936279296875,371.4086608886719,0.0006873548263683915,371.1536560058594,371.1529541015625
0.0006908151553943753,371.4788513183594,371.4781188964844,0.0006952174589969218,371.18389892578125,371.18316650390625
0.000698477728292346,371.43475341796875,371.43408203125,0.00070433528162539,371.117431640625,371.1167297363281
