kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0.0014668306102976203,377.4693603515625,377.4678955078125,0.0014722472988069057,376.879150390625,376.877685546875
0.0014775770250707865,377.1983337402344,377.1968688964844,0.0014847740530967712,376.87164306640625,376.8701171875
0.001489655813202262,377.194580078125,377.193115234375,0.0014978686813265085,376.86883544921875,376.8673400878906
0.0015025505563244224,377.1896667480469,377.18817138671875,0.0015086161438375711,376.94775390625,376.9462890625
0.0015115540008991957,377.3612060546875,377.3597106933594,0.0015165575314313173,376.87054443359375,376.8690185546875
0.001521640457212925,377.1849365234375,377.18341064453125,0.0015284710098057985,376.8638916015625,376.86236572265625
0.0015332200564444065,377.1868591308594,377.1853942871094,0.0015383473364636302,376.935546875,376.93402099609375
0.00154315575491637,377.3349609375,377.3334655761719,0.0015460337745025754,376.8822326660156,376.88067626953125
0.0015519469743594527,377.186767578125,377.18524169921875,0.0015581134939566255,376.8695373535156,376.86798095703125
0.0015639032935723662,377.248291015625,377.24676513671875,0.0015686755068600178,376.99371337890625,376.99212646484375
0.0015752160688862205,377.24432373046875,377.24273681640625,0.001581511809490621,376.888427734375,376.8868408203125
