kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0.00038994429633021355,371.8099060058594,371.80950927734375,0.00039577329880557954,371.23345947265625,371.23309326171875
0.00039834188646636903,371.4115905761719,371.41119384765625,0.0004019667103420943,371.22760009765625,371.2272033691406
0.00040466495556756854,371.4052734375,371.4048767089844,0.0004086705739609897,371.2283935546875,371.22796630859375
0.0004108683206140995,371.58111572265625,371.5806579589844,0.00041518983198329806,371.3642578125,371.36383056640625
0.00041645352030172944,371.429931640625,371.42950439453125,0.000419625430367887,371.2240295410156,371.2236022949219
0.0004221175331622362,371.44720458984375,371.44677734375,0.00042598627624101937,371.3927307128906,371.3923034667969
0.0004270506033208221,371.50390625,371.5035095214844,0.00043016334529966116,371.25347900390625,371.2530517578125
0.0004321347805671394,371.4111022949219,371.41070556640625,0.0004350435920059681,371.255859375,371.25543212890625
0.00043777585960924625,371.52581787109375,371.5253601074219,0.00044097620411776006,371.2720642089844,371.2716369628906
0.0004428886459209025,371.4228210449219,371.42236328125,0.00044667694601230323,371.23388671875,371.2333984375
