kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0.0007147747091948986,373.0815124511719,373.0807800292969,0.0007220645784400403,372.833251953125,372.83251953125
0.0007271060021594167,372.7265625,372.725830078125,0.0007345144986175001,372.8348388671875,372.8341064453125
0.0007389242528006434,372.72894287109375,372.72821044921875,0.0007460988126695156,372.836181640625,372.83544921875
0.0007495418540202081,372.83148193359375,372.83074951171875,0.0007538155768997967,372.9588317871094,372.95806884765625
0.0007560652447864413,372.78192138671875,372.7811279296875,0.0007617382216267288,372.829833984375,372.8290710449219
0.0007654703222215176,372.74383544921875,372.74310302734375,0.0007715938263572752,372.94744873046875,372.94671630859375
0.0007725472096353769,372.820068359375,372.8193054199219,0.0007760223816148937,372.8546142578125,372.85382080078125
0.0007791699608787894,372.72723388671875,372.7264404296875,0.0007838511373847723,372.83966064453125,372.8388671875
0.0007870559929870069,372.77337646484375,372.7725830078125,0.0007906057289801538,372.95819091796875,372.9573974609375
0.0007922223303467035,372.7890319824219,372.78826904296875,0.0007970788283273578,372.852294921875,372.85150146484375
