kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
230675210829824.0,230675244384256.0,53635804.0,0.06817645579576492,880.212646484375,880.1444702148438
0.08287850767374039,869.0636596679688,868.9808349609375,0.10303342342376709,854.89599609375,854.79296875
0.11849695444107056,845.9564819335938,845.8380126953125,0.14165371656417847,833.88623046875,833.7445678710938
0.16057586669921875,825.669921875,825.5093994140625,0.18890923261642456,814.3238525390625,814.1349487304688
0.21183836460113525,806.3722534179688,806.160400390625,0.24566924571990967,795.3380126953125,795.0923461914062
0.27241113781929016,787.5402221679688,787.2677612304688,0.3115524649620056,776.676025390625,776.364501953125
0.34173673391342163,768.99853515625,768.65673828125,0.385661244392395,758.273193359375,757.8875732421875
0.41965144872665405,750.69921875,750.2796630859375,0.4689370095729828,740.0668334960938,739.597900390625
0.5070270299911499,732.6220703125,732.1151123046875,0.5622920989990234,722.1043701171875,721.5421142578125
0.6046383380889893,714.787109375,714.1824951171875,0.6668464541435242,704.526611328125,703.8598022460938
0.7146319150924683,697.226318359375,696.51171875,0.7836652398109436,687.0579833984375,686.2742919921875
0.8378241062164307,679.9382934570312,679.1004638671875,0.9156501889228821,669.9700317382812,669.0543823242188
0.9765204191207886,662.9840698242188,662.007568359375,1.0665311813354492,653.1849365234375,652.118408203125
1.1385838985443115,646.2740478515625,645.135498046875,1.2436708211898804,636.8302001953125,635.5864868164062
1.3239238262176514,630.065673828125,628.7417602539062,1.4407049417495728,620.748779296875,619.3080444335938
1.5335068702697754,614.2401123046875,612.70654296875,1.6633274555206299,605.2671508789062,603.6038208007812
1.7635130882263184,598.8887939453125,597.125244140625,1.9089616537094116,590.1959228515625,588.2869873046875
1.9991649389266968,584.1071166992188,582.10791015625,2.1381020545959473,575.48681640625,573.3487548828125
2.2477359771728516,569.642578125,567.3948364257812,2.3806312084198,561.4182739257812,559.0376586914062
2.4569625854492188,555.8658447265625,553.4088745117188,2.569138526916504,547.7532348632812,545.18408203125
2.665980339050293,542.3287353515625,539.6627197265625,2.7883055210113525,534.6429443359375,531.8546142578125
2.8486194610595703,529.3623657226562,526.5137939453125,2.9285826683044434,521.8789672851562,518.9503784179688
2.9872043132781982,516.7512817382812,513.7640991210938,3.110872983932495,509.5723876953125,506.4615478515625
3.1388039588928223,504.57281494140625,501.4339599609375,3.178201675415039,497.4810791015625,494.3028564453125
3.254426956176758,492.6388854980469,489.38446044921875,3.3709640502929688,485.7176208496094,482.3466491699219
3.421473979949951,480.9375,477.51605224609375,3.4876770973205566,474.1171875,470.6295166015625
3.5676231384277344,469.41552734375,465.847900390625,3.638082981109619,462.6304016113281,458.9923095703125
3.7138431072235107,457.9954528808594,454.28167724609375,3.8135986328125,451.33465576171875,447.52105712890625
3.886822462081909,446.63909912109375,442.7522888183594,3.9554457664489746,440.03167724609375,436.07623291015625
4.024762153625488,435.54473876953125,431.5199890136719,4.087249279022217,429.1796875,425.0924072265625
4.1492486000061035,424.9278259277344,420.778564453125,4.216000556945801,419.0024719238281,414.7864685058594
4.242682456970215,415.2916259765625,411.0489196777344,4.271848678588867,410.18701171875,405.9151611328125
4.287529945373535,407.22406005859375,402.9365234375,4.286807060241699,403.28558349609375,398.998779296875
4.270941734313965,401.23333740234375,396.96234130859375,4.23752498626709,398.57208251953125,394.3345642089844
4.187306880950928,397.3212890625,393.134033203125,4.10361385345459,395.62322998046875,391.51959228515625
4.023698329925537,394.8322448730469,390.80853271484375,3.897857189178467,393.63482666015625,389.73699951171875
3.797311782836914,393.0508728027344,389.2535095214844,3.650329113006592,392.06744384765625,388.4171142578125
3.5403497219085693,391.5643310546875,388.02398681640625,3.388441562652588,390.67449951171875,387.28607177734375
3.2785744667053223,390.21270751953125,386.93408203125,3.1278610229492188,389.3688049316406,386.2409362792969
3.0224313735961914,388.92303466796875,385.9006042480469,2.8772127628326416,388.0810546875,385.203857421875
2.778634786605835,387.6437683105469,384.86517333984375,2.643031120300293,386.8011169433594,384.1580810546875
2.5517525672912598,386.35418701171875,383.8024597167969,2.427093982696533,385.5164489746094,383.08935546875
2.3432199954986572,385.07745361328125,382.7342224121094,2.228015422821045,384.2427978515625,382.0147705078125
2.147675037384033,383.8128356933594,381.6651611328125,2.0413601398468018,382.9454345703125,380.90411376953125
1.96832275390625,382.501220703125,380.5329284667969,1.8699476718902588,381.6790771484375,379.80914306640625
1.8026517629623413,381.30828857421875,379.505615234375,1.7139073610305786,380.5818786621094,378.86798095703125
1.6506304740905762,380.31756591796875,378.66693115234375,1.5828213691711426,379.984375,378.40155029296875
1.5212806463241577,380.7977294921875,379.2764587402344,1.4753355979919434,380.5400390625,379.064697265625
1.4259275197982788,380.1475830078125,378.7216491699219,1.3905243873596191,379.0546569824219,377.66412353515625
1.3520230054855347,379.27935791015625,377.9273376464844,1.3196128606796265,378.82867431640625,377.509033203125
