loss,reconstruction_loss,kl_loss,val_loss,val_reconstruction_loss,val_kl_loss
0.45608922839164734,0.4433310925960541,0.012758112512528896,0.43716543912887573,0.43716543912887573,2.0484782758956044e-09
0.4368796944618225,0.4368796944618225,4.677362941407637e-09,0.4367190897464752,0.4367190897464752,8.3024271901877e-09
0.4364277124404907,0.4364277124404907,1.4222436561794893e-08,0.43633854389190674,0.43633854389190674,2.0697351388321295e-08
0.43630385398864746,0.4363037943840027,2.707256285816584e-08,0.4362492263317108,0.4362491965293884,3.360632661042473e-08
0.43625158071517944,0.43625158071517944,4.0314535709740085e-08,0.4362693428993225,0.43626928329467773,4.616007132085542e-08
