kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
0.0009297382785007358,373.4346923828125,373.43377685546875,0.0009358754614368081,373.461669921875,373.4607238769531
0.0009408713085576892,373.1409606933594,373.1400146484375,0.0009482463938184083,373.45928955078125,373.4583740234375
0.0009529062081128359,373.14129638671875,373.14031982421875,0.0009602319332771003,373.5313720703125,373.5303955078125
0.0009605369414202869,373.2829284667969,373.281982421875,0.0009626790415495634,373.4615478515625,373.4605712890625
0.0009664098615758121,373.1336364746094,373.1326599121094,0.0009726918651722372,373.45562744140625,373.45465087890625
0.00097514851950109,373.18255615234375,373.18157958984375,0.0009785867296159267,373.6429443359375,373.6419677734375
0.000977659597992897,373.2377624511719,373.2367858886719,0.000980032840743661,373.46197509765625,373.46099853515625
0.0009831113275140524,373.15081787109375,373.14984130859375,0.0009861543076112866,373.5086669921875,373.5076904296875
0.0009885425679385662,373.21484375,373.2138671875,0.0009906190680339932,373.4945068359375,373.4935302734375
0.000994970672763884,373.1639099121094,373.1629333496094,0.0009998924797400832,373.486572265625,373.48553466796875
